Timestamp,State,Mode,Probability,Confidence,InputIdleTime
2026-02-12 22:47:19.062,Inactive,Absent,0.1,0.8,3.72
2026-02-12 22:47:19.102,Inactive,Absent,0.1,0.8,3.76
2026-02-12 22:47:19.153,Inactive,Absent,0.1,0.8,3.81
2026-02-12 22:47:19.188,Inactive,Absent,0.1,0.8,3.84
2026-02-12 22:47:19.220,Inactive,Absent,0.1,0.8,3.87
2026-02-12 22:47:19.250,Inactive,Absent,0.1,0.8,3.9
2026-02-12 22:47:19.281,Inactive,Absent,0.1,0.8,3.94
2026-02-12 22:47:19.312,Inactive,Absent,0.1,0.8,3.97
2026-02-12 22:47:19.344,Inactive,Absent,0.1,0.8,4.0
2026-02-12 22:47:19.375,Inactive,Absent,0.1,0.8,4.03
2026-02-12 22:47:19.406,Inactive,Absent,0.1,0.8,4.06
2026-02-12 22:47:19.436,Inactive,Absent,0.1,0.8,4.09
2026-02-12 22:47:19.467,Inactive,Absent,0.1,0.8,4.12
2026-02-12 22:47:19.498,Inactive,Absent,0.1,0.8,4.15
2026-02-12 22:47:19.528,Inactive,Absent,0.1,0.8,4.18
2026-02-12 22:47:19.560,Inactive,Absent,0.1,0.8,4.21
2026-02-12 22:47:19.590,Inactive,Absent,0.1,0.8,4.24
2026-02-12 22:47:19.622,Inactive,Absent,0.1,0.8,4.28
2026-02-12 22:47:19.652,Inactive,Absent,0.1,0.8,4.31
2026-02-12 22:47:19.683,Inactive,Absent,0.1,0.8,4.34
2026-02-12 22:47:19.715,Inactive,Absent,0.1,0.8,4.37
2026-02-12 22:47:19.745,Inactive,Absent,0.1,0.8,4.4
2026-02-12 22:47:19.777,Inactive,Absent,0.1,0.8,4.43
2026-02-12 22:47:19.809,Inactive,Absent,0.1,0.8,4.46
2026-02-12 22:47:19.840,Inactive,Absent,0.1,0.8,4.49
2026-02-12 22:47:19.870,Inactive,Absent,0.1,0.8,4.52
2026-02-12 22:47:19.902,Inactive,Absent,0.1,0.8,4.56
2026-02-12 22:47:19.933,Inactive,Absent,0.1,0.8,4.59
2026-02-12 22:47:19.965,Inactive,Absent,0.1,0.8,4.62
2026-02-12 22:47:19.996,Inactive,Absent,0.1,0.8,4.65
2026-02-12 22:47:20.028,Inactive,Absent,0.1,0.8,4.68
2026-02-12 22:47:20.059,Inactive,Absent,0.1,0.8,4.71
2026-02-12 22:47:20.090,Inactive,Absent,0.1,0.8,4.74
2026-02-12 22:47:20.137,Inactive,Absent,0.1,0.8,4.79
2026-02-12 22:47:20.169,Inactive,Absent,0.1,0.8,4.82
2026-02-12 22:47:20.200,Inactive,Absent,0.1,0.8,4.85
2026-02-12 22:47:20.230,Inactive,Absent,0.1,0.8,4.88
2026-02-12 22:47:20.262,Inactive,Absent,0.1,0.8,4.92
2026-02-12 22:47:20.292,Inactive,Absent,0.1,0.8,4.95
2026-02-12 22:47:20.324,Inactive,Absent,0.1,0.8,4.98
2026-02-12 22:47:20.357,Inactive,Absent,0.1,0.8,5.01
2026-02-12 22:47:20.386,Inactive,Absent,0.1,0.8,5.04
2026-02-12 22:47:20.433,Inactive,Absent,0.1,0.8,5.09
2026-02-12 22:47:20.465,Inactive,Absent,0.1,0.8,5.12
2026-02-12 22:47:20.496,Inactive,Absent,0.1,0.8,5.15
2026-02-12 22:47:20.527,Inactive,Absent,0.1,0.8,5.18
2026-02-12 22:47:20.558,Inactive,Absent,0.1,0.8,5.21
2026-02-12 22:47:20.589,Inactive,Absent,0.1,0.8,5.24
2026-02-12 22:47:20.620,Inactive,Absent,0.1,0.8,5.27
2026-02-12 22:47:20.682,Inactive,Absent,0.1,0.8,5.34
2026-02-12 22:47:20.713,Inactive,Absent,0.1,0.8,5.37
2026-02-12 22:47:20.745,Inactive,Absent,0.1,0.8,5.4
2026-02-12 22:47:20.776,Inactive,Absent,0.1,0.8,5.43
2026-02-12 22:47:20.807,Inactive,Absent,0.1,0.8,5.46
2026-02-12 22:47:20.838,Inactive,Absent,0.1,0.8,5.49
2026-02-12 22:47:20.870,Inactive,Absent,0.1,0.8,5.52
2026-02-12 22:47:20.900,Inactive,Absent,0.1,0.8,5.55
2026-02-12 22:47:20.931,Inactive,Absent,0.1,0.8,5.59
2026-02-12 22:47:20.979,Inactive,Absent,0.1,0.8,5.63
2026-02-12 22:47:21.010,Inactive,Absent,0.1,0.8,5.66
2026-02-12 22:47:21.041,Inactive,Absent,0.1,0.8,5.7
2026-02-12 22:47:21.072,Inactive,Absent,0.1,0.8,5.73
2026-02-12 22:47:21.104,Inactive,Absent,0.1,0.8,5.76
2026-02-12 22:47:21.135,Inactive,Absent,0.1,0.8,5.79
2026-02-12 22:47:21.166,Inactive,Absent,0.1,0.8,5.82
2026-02-12 22:47:21.199,Inactive,Absent,0.1,0.8,5.85
2026-02-12 22:47:21.229,Inactive,Absent,0.1,0.8,5.88
2026-02-12 22:47:21.259,Inactive,Absent,0.1,0.8,5.91
2026-02-12 22:47:21.290,Inactive,Absent,0.1,0.8,5.94
2026-02-12 22:47:21.338,Inactive,Absent,0.1,0.8,5.99
2026-02-12 22:47:21.368,Inactive,Absent,0.1,0.8,6.02
2026-02-12 22:47:21.399,Inactive,Absent,0.1,0.8,6.05
2026-02-12 22:47:21.430,Inactive,Absent,0.1,0.8,6.08
2026-02-12 22:47:21.461,Inactive,Absent,0.1,0.8,6.12
2026-02-12 22:47:21.492,Inactive,Absent,0.1,0.8,6.15
2026-02-12 22:47:21.523,Inactive,Absent,0.1,0.8,6.18
2026-02-12 22:47:21.554,Inactive,Absent,0.1,0.8,6.21
2026-02-12 22:47:21.584,Inactive,Absent,0.1,0.8,6.24
2026-02-12 22:47:21.614,Inactive,Absent,0.1,0.8,6.27
2026-02-12 22:47:21.646,Inactive,Absent,0.1,0.8,6.3
2026-02-12 22:47:21.707,Inactive,Absent,0.1,0.8,6.36
2026-02-12 22:47:21.738,Inactive,Absent,0.1,0.8,6.39
2026-02-12 22:47:21.768,Inactive,Absent,0.1,0.8,6.42
2026-02-12 22:47:21.802,Inactive,Absent,0.1,0.8,6.46
2026-02-12 22:47:21.831,Inactive,Absent,0.1,0.8,6.49
2026-02-12 22:47:21.863,Inactive,Absent,0.1,0.8,6.52
2026-02-12 22:47:21.893,Inactive,Absent,0.1,0.8,6.55
2026-02-12 22:47:21.941,Inactive,Absent,0.1,0.8,6.6
2026-02-12 22:47:21.972,Inactive,Absent,0.1,0.8,6.63
2026-02-12 22:47:22.004,Inactive,Absent,0.1,0.8,6.66
2026-02-12 22:47:22.036,Inactive,Absent,0.1,0.8,6.69
2026-02-12 22:47:22.066,Inactive,Absent,0.1,0.8,6.72
2026-02-12 22:47:22.097,Inactive,Absent,0.1,0.8,6.75
2026-02-12 22:47:22.128,Inactive,Absent,0.1,0.8,6.78
2026-02-12 22:47:22.160,Inactive,Absent,0.1,0.8,6.81
2026-02-12 22:47:22.189,Inactive,Absent,0.1,0.8,6.84
2026-02-12 22:47:22.250,Inactive,Absent,0.1,0.8,6.9
2026-02-12 22:47:22.282,Inactive,Absent,0.1,0.8,6.94
2026-02-12 22:47:22.312,Inactive,Absent,0.1,0.8,6.97
2026-02-12 22:47:22.345,Inactive,Absent,0.1,0.8,7.0
2026-02-12 22:47:22.376,Inactive,Absent,0.1,0.8,7.03
2026-02-12 22:47:22.407,Inactive,Absent,0.1,0.8,7.06
2026-02-12 22:47:22.438,Inactive,Absent,0.1,0.8,7.09
2026-02-12 22:47:22.469,Inactive,Absent,0.1,0.8,7.12
2026-02-12 22:47:22.500,Inactive,Absent,0.1,0.8,7.15
2026-02-12 22:47:22.546,Inactive,Absent,0.1,0.8,7.2
2026-02-12 22:47:22.577,Inactive,Absent,0.1,0.8,7.23
2026-02-12 22:47:22.608,Inactive,Absent,0.1,0.8,7.26
2026-02-12 22:47:22.640,Inactive,Absent,0.1,0.8,7.29
2026-02-12 22:47:22.670,Inactive,Absent,0.1,0.8,7.33
2026-02-12 22:47:22.702,Inactive,Absent,0.1,0.8,7.36
2026-02-12 22:47:22.733,Inactive,Absent,0.1,0.8,7.39
2026-02-12 22:47:22.763,Inactive,Absent,0.1,0.8,7.42
2026-02-12 22:47:22.795,Inactive,Absent,0.1,0.8,7.45
2026-02-12 22:47:22.825,Inactive,Absent,0.1,0.8,7.48
2026-02-12 22:47:22.857,Inactive,Absent,0.1,0.8,7.51
2026-02-12 22:47:22.887,Inactive,Absent,0.1,0.8,7.54
2026-02-12 22:47:22.918,Inactive,Absent,0.1,0.8,7.57
2026-02-12 22:47:22.966,Inactive,Absent,0.1,0.8,7.62
2026-02-12 22:47:22.997,Inactive,Absent,0.1,0.8,7.65
2026-02-12 22:47:23.028,Inactive,Absent,0.1,0.8,7.68
2026-02-12 22:47:23.060,Inactive,Absent,0.1,0.8,7.71
2026-02-12 22:47:23.090,Inactive,Absent,0.1,0.8,7.74
2026-02-12 22:47:23.121,Inactive,Absent,0.1,0.8,7.78
2026-02-12 22:47:23.152,Inactive,Absent,0.1,0.8,7.81
2026-02-12 22:47:23.183,Inactive,Absent,0.1,0.8,7.84
2026-02-12 22:47:23.214,Inactive,Absent,0.1,0.8,7.87
2026-02-12 22:47:23.278,Inactive,Absent,0.1,0.8,7.93
2026-02-12 22:47:23.308,Inactive,Absent,0.1,0.8,7.96
2026-02-12 22:47:23.341,Inactive,Absent,0.1,0.8,8.0
2026-02-12 22:47:23.371,Inactive,Absent,0.1,0.8,8.03
2026-02-12 22:47:23.402,Inactive,Absent,0.1,0.8,8.06
2026-02-12 22:47:23.434,Inactive,Absent,0.1,0.8,8.09
2026-02-12 22:47:23.463,Inactive,Absent,0.1,0.8,8.12
2026-02-12 22:47:23.508,Inactive,Absent,0.1,0.8,8.16
2026-02-12 22:47:23.540,Inactive,Absent,0.1,0.8,8.19
2026-02-12 22:47:23.571,Inactive,Absent,0.1,0.8,8.23
2026-02-12 22:47:23.602,Inactive,Absent,0.1,0.8,8.26
2026-02-12 22:47:23.633,Inactive,Absent,0.1,0.8,8.29
2026-02-12 22:47:23.666,Inactive,Absent,0.1,0.8,8.32
2026-02-12 22:47:23.696,Inactive,Absent,0.1,0.8,8.35
2026-02-12 22:47:23.742,Inactive,Absent,0.1,0.8,8.4
2026-02-12 22:47:23.775,Inactive,Absent,0.1,0.8,8.43
2026-02-12 22:47:23.804,Inactive,Absent,0.1,0.8,8.46
2026-02-12 22:47:23.836,Inactive,Absent,0.1,0.8,8.49
2026-02-12 22:47:23.867,Inactive,Absent,0.1,0.8,8.52
2026-02-12 22:47:23.899,Inactive,Absent,0.1,0.8,8.55
2026-02-12 22:47:23.930,Inactive,Absent,0.1,0.8,8.58
2026-02-12 22:47:23.960,Inactive,Absent,0.1,0.8,8.61
2026-02-12 22:47:23.992,Inactive,Absent,0.1,0.8,8.65
2026-02-12 22:47:24.024,Inactive,Absent,0.1,0.8,8.68
2026-02-12 22:47:24.054,Inactive,Absent,0.1,0.8,8.71
2026-02-12 22:47:24.085,Inactive,Absent,0.1,0.8,8.74
2026-02-12 22:47:24.115,Inactive,Absent,0.1,0.8,8.77
2026-02-12 22:47:24.163,Inactive,Absent,0.1,0.8,8.82
2026-02-12 22:47:24.195,Inactive,Absent,0.1,0.8,8.85
2026-02-12 22:47:24.224,Inactive,Absent,0.1,0.8,8.88
2026-02-12 22:47:24.256,Inactive,Absent,0.1,0.8,8.91
2026-02-12 22:47:24.287,Inactive,Absent,0.1,0.8,8.94
2026-02-12 22:47:24.318,Inactive,Absent,0.1,0.8,8.97
2026-02-12 22:47:24.349,Inactive,Absent,0.1,0.8,9.0
2026-02-12 22:47:24.380,Inactive,Absent,0.1,0.8,9.03
2026-02-12 22:47:24.412,Inactive,Absent,0.1,0.8,9.07
2026-02-12 22:47:24.443,Inactive,Absent,0.1,0.8,9.1
2026-02-12 22:47:24.473,Inactive,Absent,0.1,0.8,9.13
2026-02-12 22:47:24.536,Inactive,Absent,0.1,0.8,9.19
2026-02-12 22:47:24.567,Inactive,Absent,0.1,0.8,9.22
2026-02-12 22:47:24.597,Inactive,Absent,0.1,0.8,9.25
2026-02-12 22:47:24.628,Inactive,Absent,0.1,0.8,9.28
2026-02-12 22:47:24.658,Inactive,Absent,0.1,0.8,9.31
2026-02-12 22:47:24.689,Inactive,Absent,0.1,0.8,9.34
2026-02-12 22:47:24.720,Inactive,Absent,0.1,0.8,9.37
2026-02-12 22:47:24.768,Inactive,Absent,0.1,0.8,9.42
2026-02-12 22:47:24.800,Inactive,Absent,0.1,0.8,9.45
2026-02-12 22:47:24.829,Inactive,Absent,0.1,0.8,9.48
2026-02-12 22:47:24.860,Inactive,Absent,0.1,0.8,9.51
2026-02-12 22:47:24.891,Inactive,Absent,0.1,0.8,9.55
2026-02-12 22:47:24.923,Inactive,Absent,0.1,0.8,9.58
2026-02-12 22:47:24.954,Inactive,Absent,0.1,0.8,9.61
2026-02-12 22:47:25.017,Inactive,Absent,0.1,0.8,9.67
2026-02-12 22:47:25.048,Inactive,Absent,0.1,0.8,9.7
2026-02-12 22:47:25.079,Inactive,Absent,0.1,0.8,9.73
2026-02-12 22:47:25.111,Inactive,Absent,0.1,0.8,9.77
2026-02-12 22:47:25.142,Inactive,Absent,0.1,0.8,9.8
2026-02-12 22:47:25.174,Inactive,Absent,0.1,0.8,9.83
2026-02-12 22:47:25.204,Inactive,Absent,0.1,0.8,9.86
2026-02-12 22:47:25.236,Inactive,Absent,0.1,0.8,9.89
2026-02-12 22:47:25.270,Inactive,Absent,0.1,0.8,9.92
2026-02-12 22:47:25.300,Inactive,Absent,0.1,0.8,9.95
2026-02-12 22:47:25.329,Inactive,Absent,0.1,0.8,9.98
2026-02-12 22:47:25.376,Inactive,Absent,0.1,0.8,10.03
2026-02-12 22:47:25.407,Inactive,Absent,0.1,0.8,10.06
2026-02-12 22:47:25.437,Inactive,Absent,0.1,0.8,10.09
2026-02-12 22:47:25.468,Inactive,Absent,0.1,0.8,10.12
2026-02-12 22:47:25.500,Inactive,Absent,0.1,0.8,10.15
2026-02-12 22:47:25.531,Inactive,Absent,0.1,0.8,10.19
2026-02-12 22:47:25.563,Inactive,Absent,0.1,0.8,10.22
2026-02-12 22:47:25.595,Inactive,Absent,0.1,0.8,10.25
2026-02-12 22:47:25.626,Inactive,Absent,0.1,0.8,10.28
2026-02-12 22:47:25.657,Inactive,Absent,0.1,0.8,10.31
2026-02-12 22:47:25.688,Inactive,Absent,0.1,0.8,10.34
2026-02-12 22:47:25.734,Inactive,Absent,0.1,0.8,10.39
2026-02-12 22:47:25.765,Inactive,Absent,0.1,0.8,10.42
2026-02-12 22:47:25.796,Inactive,Absent,0.1,0.8,10.45
2026-02-12 22:47:25.827,Inactive,Absent,0.1,0.8,10.48
2026-02-12 22:47:25.859,Inactive,Absent,0.1,0.8,10.51
2026-02-12 22:47:25.890,Inactive,Absent,0.1,0.8,10.54
2026-02-12 22:47:25.921,Inactive,Absent,0.1,0.8,10.58
2026-02-12 22:47:25.954,Inactive,Absent,0.1,0.8,10.61
2026-02-12 22:47:25.983,Inactive,Absent,0.1,0.8,10.64
2026-02-12 22:47:26.046,Inactive,Absent,0.1,0.8,10.7
2026-02-12 22:47:26.076,Inactive,Absent,0.1,0.8,10.73
2026-02-12 22:47:26.107,Inactive,Absent,0.1,0.8,10.76
2026-02-12 22:47:26.138,Inactive,Absent,0.1,0.8,10.79
2026-02-12 22:47:26.170,Inactive,Absent,0.1,0.8,10.82
2026-02-12 22:47:26.201,Inactive,Absent,0.1,0.8,10.86
2026-02-12 22:47:26.231,Inactive,Absent,0.1,0.8,10.89
2026-02-12 22:47:26.262,Inactive,Absent,0.1,0.8,10.92
2026-02-12 22:47:26.293,Inactive,Absent,0.1,0.8,10.95
2026-02-12 22:47:26.341,Inactive,Absent,0.1,0.8,11.0
2026-02-12 22:47:26.372,Inactive,Absent,0.1,0.8,11.03
2026-02-12 22:47:26.403,Inactive,Absent,0.1,0.8,11.06
2026-02-12 22:47:26.434,Inactive,Absent,0.1,0.8,11.09
2026-02-12 22:47:26.466,Inactive,Absent,0.1,0.8,11.12
2026-02-12 22:47:26.497,Inactive,Absent,0.1,0.8,11.15
2026-02-12 22:47:26.528,Inactive,Absent,0.1,0.8,11.18
2026-02-12 22:47:26.590,Inactive,Absent,0.1,0.8,11.24
2026-02-12 22:47:26.621,Inactive,Absent,0.1,0.8,11.28
2026-02-12 22:47:26.652,Inactive,Absent,0.1,0.8,11.31
2026-02-12 22:47:26.684,Inactive,Absent,0.1,0.8,11.34
2026-02-12 22:47:26.714,Inactive,Absent,0.1,0.8,11.37
2026-02-12 22:47:26.747,Inactive,Absent,0.1,0.8,11.4
2026-02-12 22:47:26.777,Inactive,Absent,0.1,0.8,11.43
2026-02-12 22:47:26.808,Inactive,Absent,0.1,0.8,11.46
2026-02-12 22:47:26.839,Inactive,Absent,0.1,0.8,11.49
2026-02-12 22:47:26.871,Inactive,Absent,0.1,0.8,11.53
2026-02-12 22:47:26.902,Inactive,Absent,0.1,0.8,11.56
2026-02-12 22:47:26.933,Inactive,Absent,0.1,0.8,11.59
2026-02-12 22:47:26.964,Inactive,Absent,0.1,0.8,11.62
2026-02-12 22:47:26.995,Inactive,Absent,0.1,0.8,11.65
2026-02-12 22:47:27.027,Inactive,Absent,0.1,0.8,11.68
2026-02-12 22:47:27.058,Inactive,Absent,0.1,0.8,11.71
2026-02-12 22:47:27.088,Inactive,Absent,0.1,0.8,11.74
2026-02-12 22:47:27.119,Inactive,Absent,0.1,0.8,11.77
2026-02-12 22:47:27.149,Inactive,Absent,0.1,0.8,11.8
2026-02-12 22:47:27.181,Inactive,Absent,0.1,0.8,11.84
2026-02-12 22:47:27.212,Inactive,Absent,0.1,0.8,11.87
2026-02-12 22:47:27.243,Inactive,Absent,0.1,0.8,11.9
2026-02-12 22:47:27.275,Inactive,Absent,0.1,0.8,11.93
2026-02-12 22:47:27.306,Inactive,Absent,0.1,0.8,11.96
2026-02-12 22:47:27.368,Inactive,Absent,0.1,0.8,12.02
2026-02-12 22:47:27.399,Inactive,Absent,0.1,0.8,12.05
2026-02-12 22:47:27.430,Inactive,Absent,0.1,0.8,12.08
2026-02-12 22:47:27.461,Inactive,Absent,0.1,0.8,12.12
2026-02-12 22:47:27.492,Inactive,Absent,0.1,0.8,12.15
2026-02-12 22:47:27.524,Inactive,Absent,0.1,0.8,12.18
2026-02-12 22:47:27.555,Inactive,Absent,0.1,0.8,12.21
2026-02-12 22:47:27.602,Inactive,Absent,0.1,0.8,12.26
2026-02-12 22:47:27.633,Inactive,Absent,0.1,0.8,12.29
2026-02-12 22:47:27.663,Inactive,Absent,0.1,0.8,12.32
2026-02-12 22:47:27.695,Inactive,Absent,0.1,0.8,12.35
2026-02-12 22:47:27.726,Inactive,Absent,0.1,0.8,12.38
2026-02-12 22:47:27.757,Inactive,Absent,0.1,0.8,12.41
2026-02-12 22:47:27.788,Inactive,Absent,0.1,0.8,12.44
2026-02-12 22:47:27.851,Inactive,Absent,0.1,0.8,12.51
2026-02-12 22:47:27.881,Inactive,Absent,0.1,0.8,12.54
2026-02-12 22:47:27.913,Inactive,Absent,0.1,0.8,12.57
2026-02-12 22:47:27.944,Inactive,Absent,0.1,0.8,12.6
2026-02-12 22:47:27.976,Inactive,Absent,0.1,0.8,12.63
2026-02-12 22:47:28.005,Inactive,Absent,0.1,0.8,12.66
2026-02-12 22:47:28.037,Inactive,Absent,0.1,0.8,12.69
2026-02-12 22:47:28.067,Inactive,Absent,0.1,0.8,12.72
2026-02-12 22:47:28.098,Inactive,Absent,0.1,0.8,12.75
2026-02-12 22:47:28.145,Inactive,Absent,0.1,0.8,12.8
2026-02-12 22:47:28.177,Inactive,Absent,0.1,0.8,12.83
2026-02-12 22:47:28.206,Inactive,Absent,0.1,0.8,12.86
2026-02-12 22:47:28.238,Inactive,Absent,0.1,0.8,12.89
2026-02-12 22:47:28.271,Inactive,Absent,0.1,0.8,12.93
2026-02-12 22:47:28.301,Inactive,Absent,0.1,0.8,12.96
2026-02-12 22:47:28.334,Inactive,Absent,0.1,0.8,12.99
2026-02-12 22:47:28.364,Inactive,Absent,0.1,0.8,13.02
2026-02-12 22:47:28.396,Inactive,Absent,0.1,0.8,13.05
2026-02-12 22:47:28.426,Inactive,Absent,0.1,0.8,13.08
2026-02-12 22:47:28.458,Inactive,Absent,0.1,0.8,13.11
2026-02-12 22:47:28.489,Inactive,Absent,0.1,0.8,13.14
2026-02-12 22:47:28.518,Inactive,Absent,0.1,0.8,13.17
2026-02-12 22:47:28.566,Inactive,Absent,0.1,0.8,13.22
2026-02-12 22:47:28.598,Inactive,Absent,0.1,0.8,13.25
2026-02-12 22:47:28.628,Inactive,Absent,0.1,0.8,13.28
2026-02-12 22:47:28.660,Inactive,Absent,0.1,0.8,13.31
2026-02-12 22:47:28.692,Inactive,Absent,0.1,0.8,13.35
2026-02-12 22:47:28.723,Inactive,Absent,0.1,0.8,13.38
2026-02-12 22:47:28.754,Inactive,Absent,0.1,0.8,13.41
2026-02-12 22:47:28.785,Inactive,Absent,0.1,0.8,13.44
2026-02-12 22:47:28.817,Inactive,Absent,0.1,0.8,13.47
2026-02-12 22:47:28.865,Inactive,Absent,0.1,0.8,13.52
2026-02-12 22:47:28.895,Inactive,Absent,0.1,0.8,13.55
2026-02-12 22:47:28.927,Inactive,Absent,0.1,0.8,13.58
2026-02-12 22:47:28.958,Inactive,Absent,0.1,0.8,13.61
2026-02-12 22:47:28.990,Inactive,Absent,0.1,0.8,13.64
2026-02-12 22:47:29.020,Inactive,Absent,0.1,0.8,13.67
2026-02-12 22:47:29.052,Inactive,Absent,0.1,0.8,13.71
2026-02-12 22:47:29.113,Inactive,Absent,0.1,0.8,13.77
2026-02-12 22:47:29.144,Inactive,Absent,0.1,0.8,13.8
2026-02-12 22:47:29.175,Inactive,Absent,0.1,0.8,13.83
2026-02-12 22:47:29.205,Inactive,Absent,0.1,0.8,13.86
2026-02-12 22:47:29.237,Inactive,Absent,0.1,0.8,13.89
2026-02-12 22:47:29.267,Inactive,Absent,0.1,0.8,13.92
2026-02-12 22:47:29.298,Inactive,Absent,0.1,0.8,13.95
2026-02-12 22:47:29.332,Inactive,Absent,0.1,0.8,13.99
2026-02-12 22:47:29.362,Inactive,Absent,0.1,0.8,14.02
2026-02-12 22:47:29.410,Inactive,Absent,0.1,0.8,14.06
2026-02-12 22:47:29.441,Inactive,Absent,0.1,0.8,14.1
2026-02-12 22:47:29.471,Inactive,Absent,0.1,0.8,14.13
2026-02-12 22:47:29.503,Inactive,Absent,0.1,0.8,14.16
2026-02-12 22:47:29.535,Inactive,Absent,0.1,0.8,14.19
2026-02-12 22:47:29.565,Inactive,Absent,0.1,0.8,14.22
2026-02-12 22:47:29.597,Inactive,Absent,0.1,0.8,14.25
2026-02-12 22:47:29.628,Inactive,Absent,0.1,0.8,14.28
2026-02-12 22:47:29.659,Inactive,Absent,0.1,0.8,14.31
2026-02-12 22:47:29.691,Inactive,Absent,0.1,0.8,14.35
2026-02-12 22:47:29.722,Inactive,Absent,0.1,0.8,14.38
2026-02-12 22:47:29.768,Inactive,Absent,0.1,0.8,14.42
2026-02-12 22:47:29.800,Inactive,Absent,0.1,0.8,14.45
2026-02-12 22:47:29.831,Inactive,Absent,0.1,0.8,14.49
2026-02-12 22:47:29.863,Inactive,Absent,0.1,0.8,14.52
2026-02-12 22:47:29.895,Inactive,Absent,0.1,0.8,14.55
2026-02-12 22:47:29.926,Inactive,Absent,0.1,0.8,14.58
2026-02-12 22:47:29.957,Inactive,Absent,0.1,0.8,14.61
2026-02-12 22:47:29.988,Inactive,Absent,0.1,0.8,14.64
2026-02-12 22:47:30.020,Inactive,Absent,0.1,0.8,14.67
2026-02-12 22:47:30.051,Inactive,Absent,0.1,0.8,14.71
2026-02-12 22:47:30.083,Inactive,Absent,0.1,0.8,14.74
2026-02-12 22:47:30.129,Inactive,Absent,0.1,0.8,14.78
2026-02-12 22:47:30.159,Inactive,Absent,0.1,0.8,14.81
2026-02-12 22:47:30.191,Inactive,Absent,0.1,0.8,14.85
2026-02-12 22:47:30.222,Inactive,Absent,0.1,0.8,14.88
2026-02-12 22:47:30.253,Inactive,Absent,0.1,0.8,14.91
2026-02-12 22:47:30.285,Inactive,Absent,0.1,0.8,14.94
2026-02-12 22:47:30.316,Inactive,Absent,0.1,0.8,14.97
2026-02-12 22:47:30.346,Inactive,Absent,0.1,0.8,15.0
2026-02-12 22:47:30.378,Inactive,Absent,0.1,0.8,15.03
2026-02-12 22:47:30.441,Inactive,Absent,0.1,0.8,15.1
2026-02-12 22:47:30.471,Inactive,Absent,0.1,0.8,15.13
2026-02-12 22:47:30.501,Inactive,Absent,0.1,0.8,15.16
2026-02-12 22:47:30.534,Inactive,Absent,0.1,0.8,15.19
2026-02-12 22:47:30.564,Inactive,Absent,0.1,0.8,15.22
2026-02-12 22:47:30.595,Inactive,Absent,0.1,0.8,15.25
2026-02-12 22:47:30.626,Inactive,Absent,0.1,0.8,15.28
2026-02-12 22:47:30.673,Inactive,Absent,0.1,0.8,15.33
2026-02-12 22:47:30.705,Inactive,Absent,0.1,0.8,15.36
2026-02-12 22:47:30.751,Inactive,Absent,0.1,0.8,15.41
2026-02-12 22:47:30.782,Inactive,Absent,0.1,0.8,15.44
2026-02-12 22:47:30.812,Inactive,Absent,0.1,0.8,15.47
2026-02-12 22:47:30.844,Inactive,Absent,0.1,0.8,15.5
2026-02-12 22:47:30.875,Inactive,Absent,0.1,0.8,15.53
2026-02-12 22:47:30.905,Inactive,Absent,0.1,0.8,15.56
2026-02-12 22:47:30.936,Inactive,Absent,0.1,0.8,15.59
2026-02-12 22:47:30.983,Inactive,Absent,0.1,0.8,15.64
2026-02-12 22:47:31.014,Inactive,Absent,0.1,0.8,15.67
2026-02-12 22:47:31.044,Inactive,Absent,0.1,0.8,15.7
2026-02-12 22:47:31.074,Inactive,Absent,0.1,0.8,15.73
2026-02-12 22:47:31.106,Inactive,Absent,0.1,0.8,15.76
2026-02-12 22:47:31.136,Inactive,Absent,0.1,0.8,15.79
2026-02-12 22:47:31.166,Inactive,Absent,0.1,0.8,15.82
2026-02-12 22:47:31.197,Inactive,Absent,0.1,0.8,15.85
2026-02-12 22:47:31.236,Inactive,Absent,0.1,0.8,15.89
2026-02-12 22:47:31.286,Inactive,Absent,0.1,0.8,15.94
2026-02-12 22:47:31.322,Inactive,Absent,0.1,0.8,15.98
2026-02-12 22:47:31.352,Inactive,Absent,0.1,0.8,16.01
2026-02-12 22:47:31.382,Inactive,Absent,0.1,0.8,16.04
2026-02-12 22:47:31.412,Inactive,Absent,0.1,0.8,16.07
2026-02-12 22:47:31.442,Inactive,Absent,0.1,0.8,16.1
2026-02-12 22:47:31.473,Inactive,Absent,0.1,0.8,16.13
2026-02-12 22:47:31.503,Inactive,Absent,0.1,0.8,16.16
2026-02-12 22:47:31.534,Inactive,Absent,0.1,0.8,16.19
2026-02-12 22:47:31.565,Inactive,Absent,0.1,0.8,16.22
2026-02-12 22:47:31.596,Inactive,Absent,0.1,0.8,16.25
2026-02-12 22:47:31.628,Inactive,Absent,0.1,0.8,16.28
2026-02-12 22:47:31.659,Inactive,Absent,0.1,0.8,16.31
2026-02-12 22:47:31.705,Inactive,Absent,0.1,0.8,16.36
2026-02-12 22:47:31.738,Inactive,Absent,0.1,0.8,16.39
2026-02-12 22:47:31.768,Inactive,Absent,0.1,0.8,16.42
2026-02-12 22:47:31.801,Inactive,Absent,0.1,0.8,16.46
2026-02-12 22:47:31.829,Inactive,Absent,0.1,0.8,16.48
2026-02-12 22:47:31.861,Inactive,Absent,0.1,0.8,16.52
2026-02-12 22:47:31.892,Inactive,Absent,0.1,0.8,16.55
2026-02-12 22:47:31.938,Inactive,Absent,0.1,0.8,16.59
